date,power_price,volume_mwh,gas_price,month,power_lag1,power_lag7,gas_lag1,power_lag2,power_lag30,power_ma7,power_std7,gas_lag7,dayofweek
2021-04-14,31.25,8800.0,2.65,4,29.42,26.91,2.57,27.11,28.61,27.455714285714286,1.5022633717496843,2.43,2
2021-04-15,33.39,7200.0,2.62,4,31.25,28.44,2.65,29.42,27.7,28.075714285714287,2.0391489821574886,2.44,3
2021-04-19,33.13,8800.0,2.75,4,33.39,27.93,2.62,31.25,29.23,28.782857142857146,2.8739445267545323,2.43,0
2021-04-20,37.16,16800.0,2.76,4,33.13,24.63,2.75,33.39,28.23,29.525714285714287,3.262534072072442,2.47,1
2021-04-21,35.6,16000.0,2.72,4,37.16,27.75,2.76,33.13,22.0,31.315714285714286,3.5531763120856383,2.48,2
2021-04-22,31.31,3200.0,2.77,4,35.6,27.11,2.72,37.16,21.07,32.43714285714286,3.478216565453452,2.5,3
2021-04-23,29.03,12800.0,2.79,4,31.31,29.42,2.77,35.6,21.05,33.037142857142854,2.6758158524447575,2.57,4
2021-04-26,30.7,29600.0,2.73,4,29.03,31.25,2.79,31.31,23.84,32.98142857142857,2.766215396358682,2.65,0
2021-04-28,37.0,8000.0,2.98,4,30.7,33.39,2.73,29.03,33.5,32.902857142857144,2.8306519525004656,2.62,2
2021-04-29,27.03,17600.0,2.91,4,37.0,33.13,2.98,30.7,31.99,33.41857142857143,3.234271832378717,2.75,3
2021-04-30,31.16,6400.0,2.86,4,27.03,37.16,2.91,37.0,26.45,32.54714285714285,4.045119340167208,2.76,4
2021-05-03,44.54,76800.0,2.96,5,31.16,35.6,2.86,27.03,25.81,31.689999999999998,3.504302117874238,2.72,0
2021-05-04,33.81,15200.0,3.0,5,44.54,31.31,2.96,31.16,29.52,32.96714285714285,5.945552159067708,2.77,1
2021-05-05,26.67,21600.0,2.99,5,33.81,29.03,3.0,44.54,27.0,33.324285714285715,5.9043623904787,2.79,2
2021-05-06,28.15,3200.0,2.9,5,26.67,30.7,2.99,33.81,24.34,32.98714285714286,6.247825526495438,2.73,3
2021-05-07,32.45,2400.0,2.9,5,28.15,37.0,2.9,26.67,28.27,32.62285714285714,6.473663862877659,2.98,4
2021-05-10,31.92,2400.0,2.93,5,32.45,27.03,2.9,28.15,26.63,31.972857142857144,6.182811427082472,2.91,0
2021-05-11,27.63,1600.0,2.91,5,31.92,31.16,2.93,32.45,27.98,32.67142857142857,5.795370073232473,2.86,1
2021-05-12,29.66,8800.0,2.91,5,27.63,44.54,2.91,31.92,30.22,32.167142857142856,6.0946608171574965,2.96,2
2021-05-13,27.0,3200.0,2.95,5,29.66,33.81,2.91,27.63,25.99,30.041428571428572,2.721423822019016,3.0,3
2021-05-14,28.38,11200.0,2.95,5,27.0,26.67,2.95,29.66,25.39,29.06857142857143,2.3402238395189556,2.99,4
2021-05-17,30.98,17600.0,2.99,5,28.38,28.15,2.95,27.0,31.87,29.312857142857144,2.1277195482947553,2.9,0
2021-05-18,35.23,9600.0,2.96,5,30.98,32.45,2.99,28.38,31.86,29.717142857142854,2.1387746825839784,2.9,1
2021-05-19,40.03,12000.0,2.88,5,35.23,31.92,2.96,30.98,26.91,30.114285714285717,2.8654601558505135,2.93,2
2021-05-20,43.12,13600.0,2.86,5,40.03,27.63,2.88,35.23,28.44,31.27285714285714,4.7421855519927165,2.91,3
2021-05-21,33.38,1600.0,2.84,5,43.12,29.66,2.86,40.03,27.93,33.48571428571428,6.160859943067957,2.91,4
2021-05-24,31.26,15200.0,2.78,5,33.38,27.0,2.84,43.12,24.63,34.01714285714286,5.932050556892427,2.95,0
2021-05-25,39.55,24800.0,2.87,5,31.26,28.38,2.78,33.38,27.75,34.62571428571429,5.2742198700944405,2.95,1
2021-05-26,33.82,20800.0,2.91,5,39.55,30.98,2.87,31.26,27.11,36.221428571428575,4.7314530135098005,2.99,2
2021-05-27,27.98,12000.0,2.85,5,33.82,35.23,2.91,39.55,29.42,36.62714285714286,4.310103302264776,2.96,3
2021-05-28,28.0,3200.0,2.91,5,27.98,40.03,2.85,33.82,31.25,35.59142857142857,5.427922956256023,2.88,4
2021-06-01,26.9,4000.0,3.02,6,28.0,43.12,2.91,27.98,33.39,33.87285714285714,5.686658990672328,2.86,1
2021-06-02,29.73,4000.0,3.09,6,26.9,33.38,3.02,28.0,33.13,31.555714285714288,4.4638468355705365,2.84,2
2021-06-03,33.79,7200.0,3.01,6,29.73,31.26,3.09,26.9,37.16,31.034285714285712,4.428272263321203,2.78,3
2021-06-04,45.93,15200.0,3.01,6,33.79,39.55,3.01,29.73,35.6,31.395714285714284,4.5513033193544095,2.87,4
2021-06-07,43.36,35200.0,2.98,6,45.93,33.82,3.01,33.79,31.31,32.30714285714286,6.623497853062848,2.91,0
2021-06-08,41.23,28000.0,3.11,6,43.36,27.98,2.98,45.93,29.03,33.67,7.853869534609721,2.85,1
2021-06-09,37.01,13600.0,3.13,6,41.23,28.0,3.11,43.36,30.7,35.56285714285714,7.850655416982337,2.91,2
2021-06-10,32.63,19200.0,3.13,6,37.01,26.9,3.13,41.23,37.0,36.85,7.107472593451909,3.02,3
2021-06-11,34.75,800.0,3.23,6,32.63,29.73,3.13,37.01,27.03,37.66857142857143,6.016816513105922,3.09,4
2021-06-14,29.23,12000.0,3.36,6,34.75,33.79,3.23,32.63,31.16,38.385714285714286,5.1495885180046095,3.01,0
2021-06-15,28.37,9600.0,3.31,6,29.23,45.93,3.36,34.75,44.54,37.73428571428571,6.039392511235302,3.01,1
2021-06-16,28.45,12800.0,3.25,6,28.37,43.36,3.31,29.23,33.81,35.22571428571429,5.7054823259241,2.98,2
2021-06-17,32.86,24800.0,3.24,6,28.45,41.23,3.25,28.37,26.67,33.09571428571429,4.887067481776036,3.11,3
2021-06-18,40.41,16800.0,3.23,6,32.86,37.01,3.24,28.45,28.15,31.900000000000002,3.3461769229980147,3.13,4
2021-06-21,27.95,9600.0,3.15,6,40.41,32.63,3.23,32.86,32.45,32.385714285714286,4.317367473908869,3.13,0
2021-06-22,27.0,8800.0,3.21,6,27.95,34.75,3.15,40.41,31.92,31.717142857142857,4.624661120146531,3.23,1
2021-06-25,51.38,7200.0,3.4,6,27.0,29.23,3.21,27.95,27.63,30.609999999999996,4.7045687014508974,3.36,4
2021-06-28,65.05,32000.0,3.62,6,51.38,28.37,3.4,27.0,29.66,33.77428571428571,9.057201291684938,3.31,0
2021-06-29,67.48,31200.0,3.75,6,65.05,28.45,3.62,51.38,27.0,39.01428571428571,14.427740475836755,3.25,1
2021-06-30,40.32,15200.0,3.79,6,67.48,32.86,3.75,65.05,28.38,44.589999999999996,16.980531990095848,3.24,2
2021-07-01,30.13,11200.0,3.76,7,40.32,40.41,3.79,67.48,30.98,45.65571428571428,16.343809079834994,3.23,3
2021-07-02,54.04,15200.0,3.67,7,30.13,27.95,3.76,40.32,35.23,44.18714285714286,17.326059096330177,3.15,4
2021-07-06,56.0,24000.0,3.68,7,54.04,27.0,3.67,30.13,40.03,47.91428571428572,16.007012897625934,3.21,1
2021-07-07,36.71,8800.0,3.66,7,56.0,51.38,3.68,54.04,43.12,52.057142857142864,13.198329078947484,3.4,2
2021-07-08,36.45,1600.0,3.56,7,36.71,65.05,3.66,56.0,33.38,49.96142857142856,14.430912917035025,3.62,3
2021-07-09,43.95,8800.0,3.71,7,36.45,67.48,3.56,36.71,31.26,45.87571428571429,13.463220091720137,3.75,4
2021-07-12,44.99,11200.0,3.7,7,43.95,40.32,3.71,36.45,39.55,42.51428571428572,9.534311471632206,3.79,0
2021-07-13,46.13,9600.0,3.78,7,44.99,30.13,3.7,43.95,33.82,43.18142857142857,9.518554562137206,3.76,1
2021-07-14,49.63,18400.0,3.8,7,46.13,54.04,3.78,44.99,27.98,45.46714285714286,7.587271609491256,3.67,2
2021-07-15,44.45,36800.0,3.68,7,49.63,56.0,3.8,46.13,28.0,44.83714285714286,6.909623034304562,3.68,3
2021-07-19,45.58,18400.0,3.75,7,44.45,36.71,3.68,49.63,26.9,43.18714285714286,4.88092106842475,3.66,0
2021-07-20,43.09,8800.0,3.82,7,45.58,36.45,3.75,44.45,29.73,44.45428571428572,3.989009305340995,3.56,1
2021-07-21,37.57,11200.0,3.94,7,43.09,43.95,3.82,45.58,33.79,45.40285714285715,2.1200370616710242,3.71,2
2021-07-22,41.03,4800.0,4.02,7,37.57,44.99,3.94,43.09,45.93,44.49142857142857,3.660493721578563,3.7,3
2021-07-23,52.27,8800.0,4.11,7,41.03,46.13,4.02,37.57,43.36,43.925714285714285,3.8705721245612392,3.78,4
2021-07-26,53.03,7200.0,4.09,7,52.27,49.63,4.11,41.03,41.23,44.80285714285714,4.98782756413306,3.8,0
2021-07-27,50.96,12800.0,4.15,7,53.03,44.45,4.09,52.27,37.01,45.28857142857142,5.656908544931223,3.68,1
2021-07-28,44.01,16800.0,4.1,7,50.96,45.58,4.15,53.03,32.63,46.21857142857143,6.019569277424728,3.75,2
2021-07-29,38.66,8800.0,4.03,7,44.01,43.09,4.1,50.96,34.75,45.994285714285716,6.076308794937104,3.82,3
2021-08-02,38.55,9600.0,4.02,8,38.66,37.57,4.03,44.01,29.23,45.36142857142857,6.634285765555266,3.94,0
2021-08-03,41.46,6400.0,4.06,8,38.55,41.03,4.02,38.66,28.37,45.50142857142857,6.450251748501696,4.02,1
2021-08-04,45.0,800.0,4.2,8,41.46,52.27,4.06,38.55,28.45,45.56285714285714,6.402441498589323,4.11,2
2021-08-05,53.61,8800.0,4.27,8,45.0,53.03,4.2,41.46,32.86,44.52428571428571,5.682255588358411,4.09,3
2021-08-06,63.0,4000.0,4.21,8,53.61,50.96,4.27,45.0,40.41,44.607142857142854,5.829281586055489,4.15,4
2021-08-09,55.31,23200.0,4.24,8,63.0,44.01,4.21,53.61,27.95,46.32714285714285,8.954633277966135,4.1,0
2021-08-10,60.08,21600.0,4.12,8,55.31,38.66,4.24,63.0,27.0,47.94142857142857,9.470954595624557,4.03,1
2021-08-11,73.79,20000.0,4.07,8,60.08,38.55,4.12,55.31,51.38,51.00142857142857,9.43264443050734,4.02,2
2021-08-12,54.17,21600.0,4.1,8,73.79,41.46,4.07,60.08,65.05,56.035714285714285,10.959937434649323,4.06,3
2021-08-13,42.41,18400.0,3.95,8,54.17,45.0,4.1,73.79,67.48,57.85142857142858,9.02471685349257,4.2,4
2021-08-16,43.0,7200.0,3.93,8,42.41,53.61,3.95,54.17,40.32,57.48142857142857,9.669481938158818,4.27,0
2021-08-17,46.91,9600.0,3.92,8,43.0,63.0,3.93,42.41,30.13,55.965714285714284,11.102817746174207,4.21,1
2021-08-18,54.13,12800.0,3.86,8,46.91,55.31,3.92,43.0,54.04,53.667142857142856,11.0692979516705,4.24,2
2021-08-19,45.03,8000.0,3.83,8,54.13,60.08,3.86,46.91,56.0,53.49857142857143,11.04907602256318,4.12,3
2021-08-20,53.64,13600.0,3.94,8,45.03,73.79,3.83,54.13,36.71,51.348571428571425,11.019199046167001,4.07,4
2021-08-23,67.63,34400.0,3.93,8,53.64,54.17,3.94,45.03,36.45,48.470000000000006,5.356712300158327,4.1,0
2021-08-24,81.5,49600.0,3.95,8,67.63,42.41,3.93,53.64,43.95,50.392857142857146,8.952654567753864,3.95,1
2021-08-25,77.0,7200.0,4.03,8,81.5,43.0,3.95,67.63,44.99,55.97714285714286,13.94356926362553,3.93,2
2021-08-26,61.43,25600.0,4.07,8,77.0,46.91,4.03,81.5,46.13,60.83428571428572,14.577094883346707,3.92,3
2021-08-27,60.0,800.0,4.35,8,61.43,54.13,4.07,77.0,49.63,62.90857142857142,13.23694756929927,3.86,4
2021-08-30,49.92,2400.0,4.25,8,60.0,45.03,4.35,61.43,44.45,63.747142857142855,12.765674958373875,3.83,0
2021-08-31,40.48,8000.0,4.33,8,49.92,53.64,4.25,60.0,45.58,64.44571428571429,11.656308531066989,3.94,1
2021-09-01,40.05,19200.0,4.45,9,40.48,67.63,4.33,49.92,43.09,62.565714285714286,14.422600155245666,3.93,2
2021-09-02,38.05,16000.0,4.65,9,40.05,81.5,4.45,40.48,37.57,58.62571428571429,16.435295207918436,3.95,3
2021-09-03,45.31,3200.0,4.77,9,38.05,77.0,4.65,40.05,41.03,52.41857142857143,14.4403386716649,4.03,4
2021-09-07,46.07,16000.0,4.71,9,45.31,61.43,4.77,38.05,52.27,47.89142857142856,9.608679112433475,4.07,1
2021-09-08,42.63,4000.0,4.66,9,46.07,60.0,4.71,45.31,53.03,45.69714285714286,7.5308337614675045,4.35,2
2021-09-09,43.51,8800.0,4.97,9,42.63,49.92,4.66,46.07,50.96,43.215714285714284,4.123387996712278,4.25,3
2021-09-10,80.12,47200.0,5.13,9,43.51,40.48,4.97,42.63,44.01,42.300000000000004,2.9235651751476124,4.33,4
2021-09-13,80.44,15200.0,5.21,9,80.12,40.05,5.13,43.51,38.66,47.962857142857146,14.455954614259305,4.45,0
2021-09-14,68.98,12000.0,5.39,9,80.44,38.05,5.21,80.12,38.55,53.73285714285714,18.3164267933511,4.65,1
2021-09-15,64.02,8800.0,5.66,9,68.98,45.31,5.39,80.44,41.46,58.151428571428575,17.620092156939645,4.77,2
2021-09-16,73.08,25600.0,5.52,9,64.02,46.07,5.66,68.98,45.0,60.824285714285715,16.74482293839182,4.71,3
2021-09-17,71.13,3200.0,5.32,9,73.08,42.63,5.52,64.02,53.61,64.68285714285715,15.867304659041931,4.66,4
2021-09-20,54.26,8800.0,5.25,9,71.13,43.51,5.32,73.08,63.0,68.75428571428571,12.581928650704715,4.97,0
2021-09-21,48.29,11200.0,4.96,9,54.26,80.12,5.25,71.13,55.31,70.28999999999999,9.184506882062957,5.13,1
2021-09-22,46.0,2400.0,4.92,9,48.29,80.44,4.96,54.26,60.08,65.74285714285713,11.171142457668342,5.21,2
2021-09-23,41.87,11200.0,4.94,9,46.0,68.98,4.92,48.29,73.79,60.82285714285714,11.20339340599632,5.39,3
2021-09-24,48.69,6400.0,5.1,9,41.87,64.02,4.94,46.0,54.17,56.949999999999996,12.521812967777437,5.66,4
2021-09-27,56.73,10400.0,5.53,9,48.69,73.08,5.1,41.87,42.41,54.76,12.41937196479757,5.52,0
2021-09-28,58.93,14400.0,5.94,9,56.73,71.13,5.53,48.69,43.0,52.42428571428571,9.622147814881515,5.32,1
2021-09-29,56.79,5600.0,5.73,9,58.93,54.26,5.94,56.73,46.91,50.68142857142857,6.146436443369609,5.25,2
2021-09-30,58.34,6400.0,5.58,9,56.79,48.29,5.73,58.93,54.13,51.04285714285714,6.458407219239493,4.96,3
2021-10-01,74.15,36000.0,5.61,10,58.34,46.0,5.58,56.79,45.03,52.478571428571435,6.849662834941695,4.92,4
2021-10-04,85.35,13600.0,5.8,10,74.15,41.87,5.61,58.34,53.64,56.5,9.966468782873868,4.94,0
2021-10-05,77.38,12800.0,6.37,10,85.35,48.69,5.8,74.15,67.63,62.71142857142858,12.54455848641334,5.1,1
2021-10-06,79.82,12000.0,6.0,10,77.38,56.73,6.37,85.35,81.5,66.81,11.868545263285752,5.53,2
2021-10-07,79.74,7200.0,5.71,10,79.82,58.93,6.0,77.38,77.0,70.10857142857142,11.808640097503858,5.94,3
2021-10-08,90.0,7200.0,5.46,10,79.74,56.79,5.71,79.82,61.43,73.08142857142857,11.125066933987787,5.73,4
2021-10-11,62.03,54400.0,5.46,10,90.0,58.34,5.46,79.74,60.0,77.82571428571428,10.048817272267486,5.58,0
2021-10-12,66.3,23200.0,5.34,10,62.03,74.15,5.46,90.0,49.92,78.35285714285715,8.885744602612085,5.61,1
2021-10-13,79.41,34400.0,5.56,10,66.3,85.35,5.34,62.03,40.48,77.23142857142857,9.937663086412249,5.8,2
2021-10-14,84.23,11200.0,5.92,10,79.41,77.38,5.56,66.3,40.05,76.38285714285713,9.3660498864881,6.37,3
2021-10-15,61.0,1600.0,5.44,10,84.23,79.82,5.92,79.41,38.05,77.36142857142856,9.833763993797456,6.0,4
2021-10-18,61.75,3200.0,5.01,10,61.0,79.74,5.44,84.23,45.31,74.67285714285715,11.483831698356793,5.71,0
2021-10-19,61.53,5600.0,4.81,10,61.75,90.0,5.01,61.0,46.07,72.10285714285713,12.15428828889287,5.46,1
2021-10-20,57.32,5600.0,4.87,10,61.53,62.03,4.81,61.75,42.63,68.03571428571429,9.678553364945138,5.46,2
2021-10-21,57.69,13600.0,4.94,10,57.32,66.3,4.87,61.53,43.51,67.36285714285715,10.308856571391399,5.34,3
2021-10-25,70.13,9600.0,5.72,10,57.69,79.41,4.94,57.32,80.12,66.13285714285715,10.950489660719287,5.56,0
2021-10-26,65.21,7200.0,5.59,10,70.13,84.23,5.72,57.69,80.44,64.80714285714285,9.547000775611176,5.92,1
2021-10-28,63.96,5600.0,5.68,10,65.21,61.0,5.59,70.13,68.98,62.089999999999996,4.436706736608143,5.44,3
2021-10-29,71.33,3200.0,5.49,10,63.96,61.75,5.68,65.21,64.02,62.51285714285715,4.456518500225757,5.01,4
2021-11-01,81.63,12000.0,5.22,11,71.33,61.53,5.49,63.96,73.08,63.88142857142857,5.525885837194898,4.81,0
2021-11-02,91.2,12000.0,5.33,11,81.63,57.32,5.22,71.33,71.13,66.75285714285714,8.514491009030026,4.87,1
2021-11-03,97.15,4000.0,5.59,11,91.2,57.69,5.33,81.63,54.26,71.59285714285714,11.399445475234826,4.94,2
2021-11-04,105.93,26400.0,5.73,11,97.15,70.13,5.59,91.2,48.29,77.23,13.019988479257304,5.72,3
2021-11-05,73.0,3200.0,5.51,11,105.93,65.21,5.73,97.15,46.0,82.3442857142857,16.367188576684555,5.59,4
2021-11-08,59.53,39200.0,5.53,11,73.0,63.96,5.51,105.93,41.87,83.45714285714287,15.23358101288668,5.68,0
2021-11-09,61.63,8000.0,5.08,11,59.53,71.33,5.53,73.0,48.69,82.82428571428571,16.237497608049704,5.49,1
2021-11-10,56.53,8000.0,4.56,11,61.63,81.63,5.08,59.53,56.73,81.43857142857144,17.727453688719823,5.22,2
2021-11-11,54.05,22400.0,4.81,11,56.53,91.2,4.56,61.63,58.93,77.85285714285715,20.066450204495982,5.33,3
2021-11-12,81.43,8800.0,4.97,11,54.05,97.15,4.81,56.53,56.79,72.5457142857143,20.84563891812282,5.59,4
2021-11-15,66.91,5600.0,4.77,11,81.43,105.93,4.97,54.05,58.34,70.3,18.463933311549,5.73,0
2021-11-16,0.0,14400.0,5.11,11,66.91,73.0,4.77,81.43,74.15,64.72571428571429,9.746688082185955,5.51,1
2021-11-17,60.86,20000.0,4.82,11,0.0,59.53,5.11,66.91,85.35,54.29714285714285,25.5918481254518,5.53,2
2021-11-18,79.0,9600.0,4.95,11,60.86,61.63,4.82,0.0,77.38,54.487142857142864,25.64206096389662,5.08,3
2021-11-19,83.6,4000.0,4.9,11,79.0,56.53,4.95,60.86,79.82,56.96857142857143,27.239215253363064,4.56,4
2021-11-22,95.35,17600.0,4.83,11,83.6,54.05,4.9,79.0,79.74,60.83571428571428,29.02931326386187,4.81,0
2021-11-23,71.5,6400.0,4.95,11,95.35,81.43,4.83,83.6,90.0,66.73571428571428,31.511178364268737,4.97,1
2021-11-24,59.75,800.0,4.93,11,71.5,66.91,4.95,95.35,62.03,65.31714285714285,30.95807956699167,4.77,2
2021-11-29,72.27,5600.0,4.9,11,59.75,0.0,4.93,71.5,66.3,64.29428571428572,31.01491139067506,5.11,0
2021-11-30,64.6,12000.0,4.52,11,72.27,60.86,4.9,59.75,79.41,74.61857142857141,12.61790451246591,4.82,1
2021-12-01,51.63,14400.0,4.31,12,64.6,79.0,4.52,72.27,84.23,75.15285714285713,12.002391031631305,4.95,2
2021-12-02,51.32,12800.0,4.08,12,51.63,83.6,4.31,64.6,61.0,71.24285714285715,14.696098931672935,4.9,3
2021-12-03,51.98,8800.0,3.79,12,51.32,95.35,4.08,51.63,61.75,66.63142857142857,15.227257827736985,4.83,4
2021-12-06,57.33,10400.0,3.66,12,51.98,71.5,3.79,51.32,61.53,60.435714285714276,9.24135786765635,4.95,0
2021-12-07,61.72,25600.0,3.6,12,57.33,59.75,3.66,51.98,57.32,58.41142857142857,7.862983802966509,4.93,1
2021-12-08,61.9,35200.0,3.79,12,61.72,72.27,3.6,57.33,57.69,58.692857142857136,7.9536107403822,4.9,2
2021-12-09,40.92,6400.0,3.67,12,61.9,64.6,3.79,61.72,70.13,57.21142857142858,5.629447659618195,4.52,3
2021-12-10,46.14,5600.0,3.65,12,40.92,51.63,3.67,61.9,65.21,53.82857142857142,7.312747838697982,4.31,4
2021-12-13,42.82,2400.0,4.05,12,46.14,51.32,3.65,40.92,63.96,53.04428571428571,7.861640747203893,4.08,0
2021-12-14,36.03,12800.0,3.71,12,42.82,51.98,4.05,46.14,71.33,51.83,8.775665216950895,3.79,1
2021-12-16,37.82,5600.0,3.67,12,36.03,57.33,3.71,42.82,81.63,49.55142857142857,10.609336184970145,3.66,3
2021-12-17,55.76,9600.0,3.71,12,37.82,61.72,3.67,36.03,91.2,46.76428571428571,10.786497511770545,3.6,4
2021-12-21,53.36,5600.0,3.96,12,55.76,61.9,3.71,37.82,97.15,45.91285714285714,9.576587273633947,3.79,1
2021-12-22,45.98,10400.0,3.95,12,53.36,40.92,3.96,55.76,105.93,44.69285714285714,7.524610099059051,3.67,2
2021-12-23,31.22,5600.0,3.56,12,45.98,46.14,3.95,53.36,73.0,45.41571428571429,7.342605934187532,3.65,3
2021-12-27,32.86,5600.0,3.45,12,31.22,42.82,3.56,45.98,59.53,43.28428571428571,9.061603715941608,4.05,0
2021-12-28,32.0,1600.0,3.32,12,32.86,36.03,3.45,31.22,61.63,41.86142857142857,9.890689946563535,3.71,1
2021-12-29,31.25,3200.0,3.4,12,32.0,37.82,3.32,32.86,56.53,41.285714285714285,10.391315054959799,3.67,2
2021-12-30,30.19,3200.0,3.82,12,31.25,55.76,3.4,32.0,54.05,40.347142857142856,11.03339282101671,3.71,3
2021-12-31,52.71,5600.0,3.82,12,30.19,53.36,3.82,31.25,81.43,36.69428571428572,9.15261685192287,3.96,4
2022-01-03,59.51,31200.0,3.74,1,52.71,45.98,3.82,30.19,66.91,36.60142857142858,8.956553333680032,3.95,0
2022-01-04,52.79,32800.0,3.73,1,59.51,31.22,3.74,52.71,0.0,38.534285714285716,12.192980025603607,3.56,1
2022-01-05,64.85,23200.0,3.78,1,52.79,32.86,3.73,59.51,60.86,41.61571428571428,12.749331821894332,3.45,2
2022-01-06,98.32,36800.0,3.94,1,64.85,32.0,3.78,52.79,79.0,46.18571428571429,14.675648602524042,3.32,3
2022-01-07,75.47,40800.0,3.83,1,98.32,31.25,3.94,64.85,83.6,55.660000000000004,23.024127200250913,3.4,4
2022-01-10,86.24,36000.0,4.16,1,75.47,30.19,3.83,98.32,95.35,61.97714285714285,21.20497796452967,3.82,0
2022-01-11,54.35,13600.0,4.16,1,86.24,52.71,4.16,75.47,71.5,69.98428571428572,17.45169510118595,3.82,1
2022-01-12,47.17,12000.0,4.62,1,54.35,59.51,4.16,86.24,59.75,70.21857142857142,17.19018947788855,3.74,2
2022-01-13,62.61,10400.0,4.78,1,47.17,52.79,4.62,54.35,72.27,68.45571428571428,19.008003452180127,3.73,3
2022-01-18,57.76,24800.0,4.55,1,62.61,64.85,4.78,47.17,64.6,69.85857142857142,17.994475474962965,3.78,1
2022-01-19,86.98,31200.0,4.89,1,57.76,98.32,4.55,62.61,51.63,68.84571428571428,18.515378164418486,3.94,2
2022-01-20,140.61,48800.0,4.45,1,86.98,75.47,4.89,57.76,51.32,67.22571428571429,15.804342079676255,3.83,3
2022-01-21,86.75,7200.0,4.11,1,140.61,86.24,4.45,86.98,51.98,76.53142857142858,32.17083121326484,4.16,4
2022-01-24,56.55,27200.0,4.2,1,86.75,54.35,4.11,140.61,57.33,76.60428571428572,32.19704948031869,4.16,0
2022-01-25,106.86,23200.0,4.24,1,56.55,47.17,4.2,86.75,61.72,76.91857142857143,31.953428834566544,4.62,1
2022-01-26,84.48,20800.0,4.43,1,106.86,62.61,4.24,56.55,61.9,85.44571428571429,30.62857100657413,4.78,2
2022-01-27,62.87,25600.0,4.43,1,84.48,57.76,4.43,106.86,40.92,88.57000000000001,28.982151978990856,4.55,3
2022-01-28,88.09,11200.0,5.69,1,62.87,86.98,4.43,84.48,46.14,89.3,28.12855725651999,4.89,4
2022-01-31,70.98,12800.0,5.56,1,88.09,140.61,5.69,62.87,42.82,89.45857142857143,28.11642487264406,4.45,0
2022-02-01,53.63,17600.0,5.45,2,70.98,86.75,5.56,88.09,36.03,79.51142857142858,17.202565146484414,4.11,1
2022-02-02,64.79,4800.0,6.7,2,53.63,56.55,5.45,70.98,37.82,74.78,19.305940363870583,4.2,2
2022-02-03,65.71,12000.0,5.84,2,64.79,106.86,6.7,53.63,55.76,75.95714285714287,18.2303937736641,4.24,3
2022-02-04,75.67,9600.0,5.34,2,65.71,84.48,5.84,64.79,53.36,70.07857142857142,12.262392953758102,4.43,4
2022-02-07,54.48,9600.0,4.44,2,75.67,62.87,5.34,65.71,45.98,68.82000000000001,10.916139427471403,4.43,0
2022-02-09,40.25,18400.0,4.13,2,54.48,88.09,4.44,75.67,31.22,67.62142857142858,12.077180173880699,5.69,2
2022-02-10,35.33,26400.0,4.03,2,40.25,70.98,4.13,54.48,32.86,60.787142857142854,12.099794370547043,5.56,3
2022-02-11,64.3,24000.0,4.04,2,35.33,53.63,4.03,40.25,32.0,55.69428571428572,14.381942216013858,5.45,4
2022-02-14,44.68,20800.0,4.05,2,64.3,64.79,4.04,35.33,31.25,57.21857142857142,14.68885340268986,6.7,0
2022-02-14,57.78,8000.0,4.05,2,44.68,65.71,4.05,64.3,30.19,54.34571428571428,14.925875582516491,5.84,0
2022-02-15,38.1,6400.0,4.31,2,57.78,75.67,4.05,44.68,52.71,53.212857142857146,14.203018123255504,5.34,1
2022-02-16,35.58,9600.0,4.39,2,38.1,54.48,4.31,57.78,59.51,47.84571428571428,11.051289302072288,4.44,2
2022-02-17,45.95,16800.0,4.57,2,35.58,40.25,4.39,38.1,52.79,45.145714285714284,11.46145694220845,4.13,3
2022-02-18,45.36,6400.0,4.61,2,45.95,35.33,4.57,35.58,64.85,45.959999999999994,11.256312303177692,4.03,4
2022-02-22,46.32,5600.0,4.48,2,45.36,64.3,4.61,45.95,98.32,47.392857142857146,10.273095467102058,4.04,1
2022-02-23,64.0,800.0,4.59,2,46.32,44.68,4.48,45.36,75.47,44.82428571428572,7.098539420526247,4.05,2
2022-02-24,64.24,3200.0,4.78,2,64.0,57.78,4.59,46.32,86.24,47.58428571428572,10.138208022365896,4.05,3
2022-02-25,67.57,15200.0,4.63,2,64.24,38.1,4.78,64.0,54.35,48.50714285714285,11.43239653249451,4.31,4
2022-02-28,40.03,14400.0,4.46,2,67.57,35.58,4.63,64.24,47.17,52.71714285714285,12.350528617952264,4.39,0
2022-03-01,38.22,19200.0,4.36,3,40.03,45.95,4.46,67.57,62.61,53.35285714285714,11.399315351203816,4.57,1
2022-03-02,47.36,5600.0,4.65,3,38.22,45.36,4.36,40.03,57.76,52.24857142857143,12.552099995049241,4.61,2
2022-03-03,52.99,13600.0,4.63,3,47.36,46.32,4.65,38.22,86.98,52.53428571428571,12.390894314163232,4.48,3
2022-03-04,45.77,11200.0,4.74,3,52.99,64.0,4.63,47.36,140.61,53.48714285714285,12.08608251155812,4.59,4
2022-03-07,51.79,4800.0,4.93,3,45.77,64.24,4.74,52.99,86.75,50.882857142857134,11.387115107707999,4.78,0
2022-03-08,58.44,25600.0,4.61,3,51.79,67.57,4.93,45.77,56.55,49.10428571428571,9.817202346125079,4.63,1
2022-03-09,57.54,5600.0,4.55,3,58.44,40.03,4.61,51.79,106.86,47.8,7.217220148136604,4.46,2
2022-03-10,45.5,800.0,4.65,3,57.54,38.22,4.55,58.44,84.48,50.30142857142857,7.108964829873788,4.36,3
