date,power_price,volume_mwh,gas_price
2022-09-26,54.49,13600.0,6.75
2022-09-27,63.96,9600.0,6.83
2022-09-28,62.39,16800.0,6.59
2022-09-29,67.11,15200.0,6.57
2022-09-30,72.06,3200.0,6.4
2022-10-03,73.63,8800.0,5.64
2022-10-04,73.53,8800.0,5.4
2022-10-05,72.62,12800.0,5.84
2022-10-06,74.43,16000.0,6.91
2022-10-07,77.67,4800.0,6.25
2022-10-11,73.56,7200.0,6.2
2022-10-13,72.37,14400.0,6.25
2022-10-14,92.85,16800.0,6.1
2022-10-17,90.57,15200.0,6.08
2022-10-18,86.58,8000.0,6.16
2022-10-19,82.72,12000.0,5.63
2022-10-20,63.83,7200.0,5.1
2022-10-21,56.03,7200.0,4.45
2022-10-24,62.74,9600.0,4.81
2022-10-25,66.73,7200.0,5.17
2022-10-26,62.97,2400.0,5.28
2022-10-27,62.8,8000.0,5.3
2022-10-28,62.61,12800.0,5.02
2022-10-31,63.63,6400.0,5.02
2022-11-01,49.84,9600.0,4.57
2022-11-02,50.14,12800.0,4.58
2022-11-03,39.81,29600.0,4.65
2022-11-04,49.0,35200.0,4.0
2022-11-07,46.12,8800.0,4.62
2022-11-08,49.0,3200.0,4.0
2022-11-09,44.37,7200.0,3.46
2022-11-10,44.82,12800.0,4.8
2022-11-11,78.97,9600.0,4.8
2022-11-14,88.05,18400.0,6.24
2022-11-15,89.68,5600.0,5.9
2022-11-16,87.89,17600.0,5.88
2022-11-17,87.39,15200.0,6.2
2022-11-18,83.66,37600.0,6.1
2022-11-21,68.05,8000.0,6.23
2022-11-22,52.56,11200.0,6.27
2022-11-23,49.0,800.0,6.57
2022-11-28,58.25,8000.0,6.0
2022-11-29,60.25,26400.0,6.03
2022-11-30,75.04,11200.0,7.0
2022-12-01,61.4,20000.0,6.33
2022-12-02,55.52,12800.0,4.92
2022-12-05,53.53,10400.0,4.15
2022-12-06,50.36,5600.0,4.58
2022-12-07,56.13,17600.0,4.49
2022-12-08,61.47,7200.0,4.79
2022-12-09,66.0,800.0,4.98
2022-12-12,81.89,11200.0,6.73
2022-12-13,101.91,12800.0,7.2
2022-12-14,80.18,16800.0,6.54
2022-12-15,78.75,7200.0,6.8
2022-12-16,124.97,10400.0,6.63
2022-12-19,85.45,13600.0,6.08
2022-12-20,79.86,5600.0,5.28
2022-12-21,69.11,20000.0,6.13
2022-12-22,181.75,40800.0,7.1
2022-12-27,81.55,5600.0,4.88
2022-12-28,51.75,3200.0,4.06
2022-12-29,40.85,4000.0,3.78
2022-12-30,34.43,6400.0,3.52
2023-01-03,36.5,1600.0,3.64
2023-01-04,40.65,4000.0,3.75
2023-01-05,45.75,2400.0,3.78
2023-01-06,49.25,8000.0,3.43
2023-01-09,44.9,4800.0,3.65
2023-01-10,47.5,2400.0,3.32
2023-01-11,37.91,8000.0,3.41
2023-01-17,39.56,17600.0,3.43
2023-01-18,37.23,8000.0,3.2
2023-01-19,38.16,6400.0,2.91
2023-01-20,46.97,6400.0,3.15
2023-01-23,43.97,20000.0,3.43
2023-01-24,43.5,45600.0,3.35
2023-01-25,38.8,34400.0,3.09
2023-01-26,35.29,14400.0,2.72
2023-01-27,39.22,52000.0,2.83
2023-01-30,48.02,23200.0,2.82
2023-01-31,46.42,19200.0,2.65
2023-02-01,44.37,52800.0,2.65
2023-02-02,112.78,62400.0,2.67
2023-02-03,32.24,16800.0,2.4
2023-02-06,27.33,8000.0,2.17
2023-02-07,25.44,7200.0,2.35
2023-02-08,23.62,15200.0,2.4
2023-02-09,27.13,7200.0,2.4
2023-02-10,29.13,3200.0,2.37
2023-02-13,23.79,10400.0,2.42
2023-02-14,22.41,15200.0,2.42
2023-02-15,26.99,18400.0,2.45
2023-02-16,33.87,23200.0,2.48
2023-02-17,29.91,23200.0,2.28
2023-02-21,28.67,11200.0,2.12
2023-02-22,25.24,38400.0,2.07
2023-02-23,35.32,30400.0,2.17
2023-02-24,31.92,13600.0,2.36
2023-02-27,30.31,31200.0,2.55
2023-02-28,30.66,15200.0,2.5
2023-03-01,28.65,4800.0,2.59
2023-03-02,36.88,25600.0,2.67
2023-03-03,33.37,28000.0,2.66
2023-03-06,35.11,4800.0,2.46
2023-03-07,36.83,18400.0,2.52
2023-03-08,32.11,23200.0,2.5
2023-03-09,35.78,6400.0,2.5
2023-03-10,40.08,4800.0,2.4
2023-03-13,40.55,15200.0,2.4
2023-03-14,34.08,21600.0,2.65
2023-03-15,30.85,4000.0,2.45
2023-03-16,27.46,22400.0,2.45
2023-03-20,30.63,12000.0,2.23
2023-03-21,26.54,7200.0,1.93
2023-03-22,25.89,16800.0,2.03
2023-03-23,24.93,21600.0,2.08
2023-03-24,29.98,2400.0,2.04
2023-03-27,31.1,3200.0,2.04
2023-03-28,26.3,32800.0,2.02
2023-03-29,26.16,15200.0,1.94
2023-03-30,24.26,12800.0,1.95
2023-03-31,30.06,16000.0,2.1
2023-04-03,29.58,8800.0,2.09
2023-04-04,35.67,17600.0,2.13
2023-04-05,42.74,28000.0,2.17
2023-04-06,28.06,3200.0,2.18
2023-04-10,30.14,9600.0,2.15
2023-04-11,31.39,7200.0,2.19
2023-04-12,37.32,32800.0,2.22
2023-04-13,37.61,22400.0,2.04
2023-04-14,33.11,8000.0,1.87
2023-04-17,32.8,7200.0,2.21
2023-04-18,32.33,8000.0,2.23
2023-04-19,38.49,35200.0,2.2
2023-04-20,44.9,23200.0,2.19
2023-04-21,36.57,12000.0,2.2
2023-04-24,39.67,29600.0,2.19
2023-04-25,33.04,5600.0,2.21
2023-04-26,34.61,11200.0,2.19
2023-04-27,33.06,11200.0,2.17
2023-04-28,33.87,5600.0,2.27
2023-05-01,33.55,17600.0,2.24
2023-05-02,35.63,4800.0,2.12
2023-05-03,36.83,9600.0,2.01
2023-05-04,30.8,8800.0,1.96
2023-05-05,38.44,9600.0,1.85
2023-05-08,36.47,28000.0,2.12
2023-05-09,34.84,20000.0,2.22
2023-05-10,41.33,12000.0,2.12
2023-05-11,47.85,24000.0,2.07
2023-05-12,34.78,7200.0,1.98
2023-05-15,38.49,6400.0,2.25
2023-05-16,32.17,8000.0,2.28
2023-05-17,29.25,3200.0,2.25
2023-05-18,30.62,15200.0,2.3
2023-05-19,36.14,6400.0,2.37
2023-05-22,35.79,24000.0,2.3
2023-05-23,32.35,9600.0,2.22
2023-05-24,27.03,18400.0,2.25
2023-05-25,24.82,22400.0,2.23
2023-05-26,32.83,16800.0,1.88
2023-05-30,38.96,16000.0,2.11
2023-05-31,45.79,24000.0,2.1
2023-06-01,53.82,49600.0,1.77
2023-06-02,31.97,12800.0,1.74
2023-06-05,32.37,41600.0,1.92
2023-06-06,29.52,13600.0,1.95
2023-06-07,27.36,18400.0,2.13
2023-06-08,26.6,8000.0,2.1
2023-06-09,29.26,11200.0,1.85
2023-06-12,23.8,21600.0,1.9
2023-06-13,27.46,12800.0,2.0
2023-06-14,31.23,22400.0,2.05
2023-06-15,27.26,3200.0,2.18
2023-06-16,33.98,11200.0,2.13
2023-06-20,28.93,19200.0,2.38
2023-06-21,28.79,21600.0,2.24
2023-06-22,33.66,44800.0,2.27
2023-06-23,39.05,23200.0,2.22
2023-06-26,34.21,20000.0,2.62
2023-06-27,35.67,29600.0,2.68
2023-06-29,41.99,26400.0,2.4
2023-06-30,39.39,15200.0,2.48
2023-07-03,46.94,14400.0,2.48
2023-07-05,47.55,29600.0,2.65
2023-07-06,41.24,61600.0,2.5
2023-07-07,39.71,14400.0,2.49
2023-07-10,45.21,24000.0,2.55
2023-07-11,44.95,67200.0,2.57
2023-07-12,47.88,23200.0,2.55
2023-07-13,44.35,29600.0,2.5
2023-07-14,50.92,31200.0,2.5
2023-07-17,44.84,14400.0,2.46
2023-07-18,41.09,35200.0,2.52
2023-07-19,40.03,13600.0,2.51
2023-07-20,39.5,16800.0,2.61
2023-07-21,44.95,26400.0,2.61
2023-07-24,52.43,39200.0,2.68
2023-07-25,57.97,55200.0,2.66
2023-07-26,93.58,33600.0,2.6
2023-07-27,145.34,22400.0,2.47
2023-07-28,39.3,10400.0,2.53
2023-07-31,37.6,16800.0,2.58
2023-08-01,33.88,23200.0,2.49
2023-08-02,36.18,36000.0,2.43
2023-08-03,36.06,17600.0,2.44
2023-08-04,40.58,16800.0,2.53
2023-08-07,34.01,12800.0,2.65
2023-08-08,36.85,17600.0,2.77
2023-08-09,35.82,14400.0,2.92
2023-08-10,41.36,40800.0,2.83
2023-08-11,41.49,8000.0,2.61
2023-08-14,44.79,32800.0,2.74
2023-08-15,38.33,11200.0,2.65
2023-08-16,35.23,20000.0,2.55
2023-08-17,30.47,20800.0,2.56
2023-08-18,65.69,12800.0,2.44
2023-08-21,41.38,40000.0,2.6
2023-08-23,44.42,20800.0,2.6
2023-08-24,45.96,39200.0,2.42
2023-08-25,32.79,6400.0,2.46
2023-08-28,36.58,12800.0,2.6
2023-08-29,34.04,16800.0,2.5
2023-08-30,26.73,8000.0,2.48
2023-08-31,24.07,16800.0,2.56
2023-09-01,106.21,42400.0,2.7
2023-09-05,63.51,51200.0,2.6
2023-09-06,59.95,33600.0,2.49
2023-09-07,40.51,28800.0,2.45
2023-09-08,37.75,1600.0,2.53
2023-09-11,46.45,24800.0,2.5
2023-09-12,37.93,8800.0,2.72
2023-09-13,33.26,12000.0,2.76
2023-09-14,31.07,9600.0,2.81
2023-09-15,36.39,14400.0,2.74
2023-09-18,32.49,20800.0,2.54
2023-09-19,34.89,24800.0,2.46
2023-09-20,36.92,32000.0,2.78
2023-09-21,33.16,16000.0,2.7
2023-09-22,34.95,6400.0,2.63
2023-09-25,39.87,12000.0,2.63
2023-09-26,36.9,4000.0,2.55
2023-09-27,36.53,13600.0,2.72
2023-09-28,37.29,10400.0,2.74
2023-09-29,52.39,3200.0,2.68
2023-10-02,59.09,17600.0,2.7
2023-10-03,61.29,35200.0,2.71
2023-10-04,50.58,28000.0,2.92
2023-10-05,39.55,37600.0,2.92
2023-10-06,39.6,6400.0,3.3
2023-10-10,42.68,23200.0,3.34
2023-10-11,38.9,16800.0,3.19
2023-10-12,39.02,20800.0,3.16
2023-10-13,47.58,17600.0,3.11
2023-10-16,49.77,24800.0,2.98
2023-10-17,43.29,8000.0,2.94
2023-10-18,43.0,1600.0,2.92
2023-10-19,41.67,7200.0,2.84
2023-10-20,47.44,9600.0,2.6
2023-10-23,38.47,20000.0,2.65
2023-10-24,35.45,12800.0,2.85
2023-10-25,38.98,13600.0,2.86
2023-10-26,41.21,45600.0,2.87
2023-10-27,46.92,4800.0,3.24
2023-10-30,44.45,16000.0,3.17
2023-10-31,53.49,5600.0,3.34
2023-11-01,52.74,16000.0,3.19
2023-11-02,43.27,19200.0,3.12
2023-11-03,36.25,800.0,3.0
2023-11-06,31.76,25600.0,2.71
2023-11-07,30.59,17600.0,2.0
2023-11-08,32.39,29600.0,2.18
2023-11-09,38.46,8000.0,2.71
2023-11-10,44.02,10400.0,2.71
2023-11-13,43.08,16800.0,2.61
2023-11-14,44.37,20800.0,2.69
2023-11-15,42.91,24000.0,2.88
2023-11-16,35.0,17600.0,2.91
2023-11-17,40.54,6400.0,2.62
2023-11-20,49.95,16000.0,2.49
2023-11-21,35.07,20800.0,2.63
2023-11-22,33.98,8800.0,2.72
2023-11-24,53.83,7200.0,2.72
2023-11-27,56.74,12800.0,2.74
2023-11-28,58.85,31200.0,2.78
2023-11-29,41.28,16800.0,2.7
2023-11-30,34.08,16000.0,2.75
2023-12-01,37.54,12000.0,2.63
2023-12-04,40.27,23200.0,2.55
2023-12-05,46.84,20000.0,2.72
2023-12-06,45.26,8800.0,2.76
2023-12-07,33.61,6400.0,2.52
2023-12-08,43.03,20800.0,2.57
2023-12-11,53.7,46400.0,2.39
2023-12-12,42.84,34400.0,2.37
2023-12-13,37.75,16800.0,2.33
2023-12-14,34.18,6400.0,2.39
2023-12-15,38.04,15200.0,2.44
2023-12-18,48.32,32800.0,2.59
2023-12-19,42.01,29600.0,2.44
2023-12-20,37.78,6400.0,2.48
2023-12-21,34.62,6400.0,2.48
2023-12-22,29.78,19200.0,2.54
2023-12-26,27.05,4000.0,2.5
2023-12-27,27.93,2400.0,2.63
2023-12-28,28.27,8800.0,2.55
2023-12-29,33.65,12000.0,2.58
2024-01-02,35.49,20000.0,2.56
2024-01-03,42.17,25600.0,2.57
2024-01-04,46.91,27200.0,2.83
2024-01-05,36.2,7200.0,2.75
2024-01-08,32.04,13600.0,2.72
2024-01-09,35.25,11200.0,3.25
2024-01-10,37.33,9600.0,3.25
2024-01-11,32.46,34400.0,3.15
2024-01-12,166.89,22400.0,13.2
2024-01-16,167.9,45600.0,3.25
2024-01-17,75.82,34400.0,2.86
2024-01-18,69.19,25600.0,2.88
2024-01-19,66.55,19200.0,2.7
2024-01-22,37.55,19200.0,2.35
2024-01-23,30.83,13600.0,2.15
2024-01-24,27.17,2400.0,2.45
2024-01-25,28.4,2400.0,2.56
2024-01-26,37.59,13600.0,2.36
2024-01-29,37.36,16000.0,2.41
2024-01-30,36.95,11200.0,2.26
2024-01-31,28.29,10400.0,2.19
2024-02-01,26.75,800.0,2.15
2024-02-02,28.77,7200.0,2.01
2024-02-05,31.05,16800.0,2.12
2024-02-06,28.05,8800.0,2.1
2024-02-07,23.31,4800.0,1.94
2024-02-08,20.1,9600.0,1.74
2024-02-09,28.41,7200.0,1.74
2024-02-12,34.39,19200.0,1.76
2024-02-13,32.91,5600.0,1.61
2024-02-14,23.51,27200.0,1.51
2024-02-15,24.55,15200.0,1.53
2024-02-16,31.94,10400.0,1.55
2024-02-20,23.06,5600.0,1.5
2024-02-21,24.5,5600.0,1.58
2024-02-22,23.99,5600.0,1.62
2024-02-23,23.09,4800.0,1.52
2024-02-26,21.75,800.0,1.65
2024-02-27,23.82,18400.0,1.52
2024-02-28,30.72,37600.0,1.61
2024-02-29,28.95,23200.0,1.67
2024-03-01,25.47,24800.0,1.47
2024-03-04,26.11,4800.0,1.48
2024-03-05,27.7,30400.0,1.51
2024-03-07,22.86,3200.0,1.56
2024-03-08,32.42,52000.0,1.54
2024-03-11,25.16,4800.0,1.54
2024-03-12,22.88,4800.0,1.57
2024-03-13,20.89,3200.0,1.25
2024-03-14,23.18,8800.0,1.26
2024-03-15,32.21,7200.0,1.38
2024-03-18,29.01,24000.0,1.54
2024-03-19,29.49,20800.0,1.55
2024-03-21,28.5,6400.0,1.55
2024-03-22,29.13,1600.0,1.5
2024-03-25,28.59,7200.0,1.46
2024-03-26,31.5,800.0,1.48
2024-03-27,31.85,20000.0,1.43
2024-03-28,22.79,5600.0,1.54
2024-04-01,30.9,21600.0,1.64
2024-04-02,33.69,23200.0,1.65
2024-04-04,36.71,36000.0,1.78
2024-04-05,34.99,29600.0,1.58
2024-04-08,29.94,19200.0,1.73
2024-04-09,33.94,24000.0,1.83
2024-04-10,32.66,36000.0,1.9
2024-04-11,33.5,33600.0,1.62
2024-04-12,40.56,16000.0,1.36
2024-04-15,33.94,20000.0,1.41
2024-04-16,30.95,15200.0,1.38
2024-04-19,30.16,10400.0,1.43
2024-04-22,27.14,24800.0,1.64
2024-04-23,29.45,12000.0,1.59
2024-04-24,30.0,1600.0,1.6
2024-04-25,23.37,15200.0,1.46
2024-04-26,51.81,29600.0,1.4
2024-04-29,42.77,30400.0,1.55
2024-04-30,35.73,6400.0,1.68
2024-05-02,33.68,11200.0,1.66
2024-05-03,37.2,14400.0,1.67
2024-05-06,39.95,13600.0,1.88
2024-05-07,47.08,20800.0,1.95
2024-05-08,34.1,9600.0,2.01
2024-05-09,26.89,4800.0,2.03
2024-05-10,30.55,16000.0,2.14
2024-05-13,36.42,28800.0,2.11
2024-05-14,37.32,22400.0,2.14
2024-05-16,37.15,8800.0,2.32
2024-05-17,39.88,5600.0,2.44
2024-05-20,53.28,32800.0,2.52
2024-05-21,60.57,41600.0,2.52
2024-05-22,59.29,15200.0,2.51
2024-05-23,53.69,25600.0,2.64
2024-05-24,40.09,5600.0,2.22
2024-05-28,39.0,28000.0,2.29
2024-05-30,25.95,11200.0,1.87
2024-05-31,38.99,15200.0,1.78
2024-06-03,45.77,12000.0,2.55
2024-06-04,40.2,33600.0,2.58
2024-06-05,40.41,21600.0,2.27
2024-06-06,29.15,8800.0,2.3
2024-06-07,27.0,8000.0,2.46
2024-06-10,25.4,16000.0,2.61
2024-06-11,29.33,28800.0,2.71
2024-06-13,37.83,14400.0,2.79
2024-06-14,70.38,44800.0,2.74
2024-06-17,56.49,83200.0,2.5
2024-06-18,58.49,68000.0,2.43
2024-06-20,97.52,37600.0,2.39
2024-06-21,58.74,28800.0,2.44
2024-06-24,42.28,24000.0,2.58
2024-06-25,43.53,36800.0,2.61
2024-06-27,28.3,16800.0,2.55
2024-06-28,28.77,22400.0,2.42
2024-07-01,33.28,17600.0,2.21
2024-07-02,40.83,12000.0,2.06
2024-07-03,49.41,12000.0,2.02
2024-07-05,61.75,1600.0,2.02
2024-07-08,102.07,22400.0,2.1
2024-07-09,91.12,24800.0,2.42
2024-07-11,40.68,20000.0,2.23
2024-07-12,169.88,9600.0,2.17
2024-07-15,139.92,35200.0,2.12
2024-07-16,76.99,42400.0,2.1
2024-07-17,39.46,13600.0,1.98
2024-07-18,37.33,26400.0,2.0
2024-07-19,52.23,23200.0,1.88
2024-07-22,54.16,12800.0,2.19
2024-07-23,48.38,16800.0,2.13
2024-07-25,34.69,6400.0,2.0
2024-07-26,49.04,6400.0,1.98
2024-07-29,46.9,15200.0,1.9
2024-07-30,79.98,16800.0,1.81
2024-07-31,98.71,20800.0,1.94
2024-08-01,83.91,30400.0,1.95
2024-08-02,90.5,2400.0,1.89
2024-08-05,56.07,18400.0,1.83
2024-08-06,34.86,18400.0,1.83
2024-08-08,38.09,11200.0,1.85
2024-08-09,34.38,9600.0,1.94
2024-08-12,35.7,4000.0,2.1
2024-08-13,41.16,15200.0,2.16
2024-08-14,38.47,9600.0,2.18
2024-08-15,40.81,14400.0,2.19
2024-08-16,34.83,4800.0,2.01
2024-08-19,26.02,19200.0,2.12
2024-08-20,23.0,12000.0,2.18
2024-08-22,26.26,7200.0,1.93
2024-08-23,44.94,8800.0,1.82
2024-08-26,70.06,23200.0,2.13
2024-08-27,98.3,42400.0,1.91
2024-08-28,48.6,8800.0,1.89
2024-08-29,36.51,9600.0,1.85
2024-08-30,24.78,22400.0,1.93
2024-09-03,24.81,3200.0,1.93
2024-09-05,30.29,12800.0,2.02
2024-09-06,25.89,13600.0,2.09
2024-09-09,35.76,21600.0,2.03
2024-09-10,44.75,3200.0,2.13
2024-09-11,45.52,17600.0,2.13
2024-09-12,39.15,17600.0,2.13
2024-09-13,40.0,3200.0,2.25
2024-09-16,39.63,4800.0,2.23
2024-09-17,37.75,18400.0,2.33
2024-09-19,48.79,28800.0,2.24
2024-09-20,37.65,17600.0,2.2
2024-09-23,42.6,10400.0,2.4
2024-09-24,50.53,18400.0,2.61
2024-09-25,49.56,19200.0,2.62
2024-09-26,37.01,24000.0,2.64
2024-09-27,44.76,14400.0,2.53
2024-09-30,56.13,9600.0,2.65
2024-10-01,44.93,21600.0,2.67
2024-10-03,48.3,6400.0,2.75
2024-10-04,51.83,12800.0,2.49
2024-10-07,43.32,4800.0,2.51
2024-10-08,40.22,12000.0,2.51
2024-10-09,36.55,18400.0,2.43
2024-10-10,35.82,7200.0,2.26
2024-10-11,39.27,4800.0,2.31
2024-10-15,48.55,17600.0,2.37
2024-10-17,39.96,17600.0,2.19
2024-10-18,42.0,1600.0,1.82
2024-10-21,47.57,20800.0,1.76
2024-10-22,40.56,4800.0,1.76
2024-10-23,38.26,4000.0,1.9
2024-10-24,38.31,3200.0,2.04
2024-10-25,41.51,4000.0,1.93
2024-10-28,32.86,4000.0,2.03
2024-10-29,35.38,12800.0,1.82
2024-11-01,34.61,9600.0,1.42
2024-11-04,30.31,12000.0,1.35
2024-11-05,38.76,36800.0,1.62
2024-11-06,41.79,20000.0,1.8
2024-11-07,31.83,6400.0,1.49
2024-11-08,29.33,10400.0,1.21
2024-11-11,34.76,13600.0,1.21
2024-11-12,44.25,16000.0,1.92
2024-11-14,37.43,7200.0,2.11
2024-11-15,31.23,9600.0,1.65
2024-11-18,29.28,6400.0,2.08
2024-11-19,30.42,4800.0,2.1
2024-11-20,39.05,13600.0,2.32
2024-11-21,47.97,18400.0,2.84
2024-11-22,30.05,11200.0,2.41
2024-11-25,33.87,10400.0,2.78
2024-11-26,40.86,4800.0,3.19
2024-11-29,61.5,4000.0,3.39
2024-12-02,59.88,53600.0,3.05
2024-12-03,45.27,24800.0,2.94
2024-12-04,55.45,41600.0,2.75
2024-12-05,59.09,21600.0,2.95
2024-12-06,35.42,7200.0,2.83
2024-12-09,33.23,20000.0,3.05
2024-12-10,39.05,28000.0,2.9
2024-12-12,50.43,16000.0,3.12
2024-12-13,34.87,12000.0,3.15
2024-12-16,32.07,9600.0,2.87
2024-12-17,34.58,6400.0,2.85
2024-12-18,35.51,6400.0,3.01
2024-12-19,37.81,7200.0,3.15
2024-12-20,73.51,34400.0,3.1
2024-12-23,36.28,32000.0,2.89
2024-12-24,34.5,800.0,2.95
2024-12-26,32.0,800.0,2.96
2024-12-27,30.4,13600.0,2.91
2024-12-30,27.09,16800.0,3.39
2024-12-31,38.69,6400.0,3.4
2025-01-02,40.5,8000.0,3.65
2025-01-03,58.59,30400.0,3.4
2025-01-06,76.24,80000.0,4.05
2025-01-07,82.1,48000.0,3.8
2025-01-10,49.57,40800.0,4.13
2025-01-13,61.39,43200.0,4.4
2025-01-14,64.53,38400.0,4.32
2025-01-15,56.08,40800.0,4.45
2025-01-16,44.72,55200.0,4.3
2025-01-17,163.2,65600.0,9.86
2025-01-21,196.69,48800.0,4.4
2025-01-24,44.69,30400.0,3.84
2025-01-27,37.22,6400.0,3.71
2025-01-28,34.11,24800.0,3.4
2025-01-29,38.42,7200.0,3.38
2025-01-30,33.92,15200.0,3.12
2025-01-31,36.0,4000.0,2.93
2025-02-03,39.48,24000.0,3.3
2025-02-04,47.56,45600.0,3.25
2025-02-06,38.96,40800.0,3.31
2025-02-07,51.09,12800.0,3.32
2025-02-10,57.8,12000.0,3.48
2025-02-11,60.93,24000.0,3.65
2025-02-12,45.63,12000.0,3.97
2025-02-13,50.33,37600.0,4.43
2025-02-14,65.82,36000.0,4.6
2025-02-18,96.23,24800.0,6.4
2025-02-20,72.18,17600.0,5.62
2025-02-21,46.91,9600.0,4.43
2025-02-24,38.18,21600.0,3.86
2025-02-25,35.45,4800.0,3.88
2025-02-26,36.39,7200.0,3.9
2025-02-27,37.16,16000.0,3.91
2025-02-28,54.14,7200.0,3.91
2025-03-03,40.27,20000.0,3.8
2025-03-04,44.53,19200.0,4.39
2025-03-06,54.36,16000.0,4.39
2025-03-07,49.67,7200.0,4.39
2025-03-10,41.52,9600.0,4.23
2025-03-11,43.72,13600.0,4.57
2025-03-12,48.36,14400.0,4.18
2025-03-13,47.62,34400.0,3.89
2025-03-14,46.54,16800.0,3.89
2025-03-17,48.85,19200.0,4.15
2025-03-18,46.76,19200.0,4.17
2025-03-20,49.34,10400.0,4.23
2025-03-21,49.0,1600.0,3.93
2025-03-24,56.63,10400.0,4.03
2025-03-25,55.7,9600.0,3.94
2025-03-26,49.58,17600.0,3.85
2025-03-27,39.13,12800.0,3.88
2025-03-28,49.21,13600.0,3.89
2025-03-31,44.6,32000.0,4.11
2025-04-01,43.88,6400.0,3.96
2025-04-03,46.23,21600.0,4.21
2025-04-04,56.93,8800.0,4.04
2025-04-07,72.1,26400.0,3.97
2025-04-08,70.16,22400.0,3.85
2025-04-09,51.39,13600.0,3.42
2025-04-10,55.21,24800.0,3.7
2025-04-11,52.31,14400.0,3.44
2025-04-14,54.3,24800.0,3.57
2025-04-15,50.69,30400.0,3.27
2025-04-17,32.76,4800.0,2.94
2025-04-21,52.14,24000.0,3.16
2025-04-22,42.59,12000.0,3.12
2025-04-23,48.16,6400.0,3.12
2025-04-24,49.25,12000.0,2.87
2025-04-25,46.48,20800.0,2.71
2025-04-28,48.9,20800.0,2.96
2025-04-29,49.08,28000.0,3.17
2025-05-01,55.1,16800.0,3.08
2025-05-02,46.82,12800.0,3.1
2025-05-05,45.58,37600.0,3.26
2025-05-06,43.89,13600.0,3.08
2025-05-07,40.41,11200.0,3.18
2025-05-08,32.78,16000.0,3.23
2025-05-09,43.42,7200.0,3.22
2025-05-12,46.24,8800.0,3.19
2025-05-13,47.01,15200.0,3.27
2025-05-15,71.3,37600.0,3.2
2025-05-16,38.94,9600.0,3.01
2025-05-19,34.53,18400.0,2.96
2025-05-20,39.22,27200.0,3.15
2025-05-21,35.87,21600.0,3.2
2025-05-22,32.55,16000.0,3.0
2025-05-23,34.88,1600.0,2.93
2025-05-27,39.23,1600.0,3.2
2025-05-29,36.68,6400.0,2.97
2025-05-30,33.3,22400.0,2.86
2025-06-02,30.58,35200.0,3.0
2025-06-03,46.08,24800.0,2.84
2025-06-04,49.81,38400.0,2.8
2025-06-05,46.1,13600.0,2.86
2025-06-06,36.83,12800.0,2.68
2025-06-09,39.55,9600.0,3.13
2025-06-10,46.43,49600.0,2.79
2025-06-12,45.89,24000.0,2.9
2025-06-13,37.43,25600.0,2.65
2025-06-16,48.95,20000.0,2.9
2025-06-17,54.94,12800.0,2.9
2025-06-18,54.2,26400.0,3.43
2025-06-20,203.65,39200.0,3.09
2025-06-23,216.31,43200.0,3.5
2025-06-24,188.9,53600.0,3.3
2025-06-26,49.24,32000.0,3.23
2025-06-27,68.79,18400.0,3.23
2025-06-30,53.57,27200.0,3.26
2025-07-01,49.23,27200.0,3.14
2025-07-02,56.56,34400.0,3.1
2025-07-03,82.0,4000.0,3.24
2025-07-07,78.98,18400.0,3.24
2025-07-08,74.46,36000.0,3.2
2025-07-10,65.65,32000.0,3.11
2025-07-11,67.63,29600.0,3.22
2025-07-14,79.14,48800.0,3.21
2025-07-15,87.68,43200.0,3.31
2025-07-16,113.6,48000.0,3.42
2025-07-17,63.1,20000.0,3.52
2025-07-18,57.44,28800.0,3.5
2025-07-21,48.16,28800.0,3.5
2025-07-22,56.98,35200.0,3.16
2025-07-24,132.83,17600.0,3.13
2025-07-25,142.66,6400.0,3.1
2025-07-28,208.09,22400.0,3.12
2025-07-29,190.96,64000.0,3.08
2025-07-30,61.13,47200.0,2.98
2025-07-31,39.65,33600.0,2.99
2025-08-01,45.79,15200.0,3.0
2025-08-04,44.04,31200.0,2.89
2025-08-05,44.92,20800.0,2.98
2025-08-07,45.34,9600.0,3.05
2025-08-08,65.96,43200.0,3.03
2025-08-11,71.99,53600.0,3.05
2025-08-12,64.98,45600.0,2.93
2025-08-13,65.82,28000.0,2.95
2025-08-14,66.06,22400.0,2.78
2025-08-15,75.15,24800.0,2.98
2025-08-18,42.89,24000.0,2.96
2025-08-19,44.74,23200.0,2.87
2025-08-21,34.72,21600.0,2.88
2025-08-22,35.86,16000.0,2.76
2025-08-25,27.42,20800.0,2.76
2025-08-26,26.94,17600.0,2.82
2025-08-27,27.32,23200.0,2.88
2025-08-28,28.57,40000.0,2.9
2025-08-29,33.25,2400.0,2.88
2025-09-02,33.46,17600.0,2.7
2025-09-04,40.56,26400.0,3.11
2025-09-05,30.5,13600.0,3.05
2025-09-08,33.38,11200.0,3.1
2025-09-09,36.72,32000.0,3.12
2025-09-10,44.92,13600.0,2.89
2025-09-11,42.7,24000.0,2.81
2025-09-12,58.36,15200.0,2.86
2025-09-15,45.8,41600.0,3.0
2025-09-16,44.96,24000.0,3.07
2025-09-18,61.93,32000.0,3.1
2025-09-19,52.08,19200.0,2.89
2025-09-22,74.56,27200.0,2.9
2025-09-23,63.17,37600.0,2.86
2025-09-24,68.23,28800.0,2.88
2025-09-25,70.5,37600.0,2.98
